32699.14	2068.76	0.69	0.4	0.0	0.3	0	4.78	0.71
32699.27	2069.38	0.68	0.4	0.0	0.3	0	4.73	0.72
32699.39	2070.1	0.64	0.4	0.0	0.2	0	4.73	0.77
32699.48	2070.85	0.58	0.4	0.0	0.2	0	4.72	0.81
32699.57	2071.69	0.51	0.4	0.0	0.2	0	4.67	0.78
32699.7	2073.0	0.45	0.4	0.0	0.2	0	4.67	0.77
32699.81	2074.62	0.41	0.4	0.0	0.2	0	4.68	0.75
32699.91	2076.28	0.42	0.4	0.0	0.2	0	4.68	0.74
32700.04	2077.68	0.42	0.4	-0.1	0.2	0	4.71	0.84
32700.13	2078.65	0.41	0.6	-0.1	0.2	0	4.73	0.88
32700.22	2079.42	0.38	0.6	-0.1	0.2	0	4.72	0.97
32700.32	2079.83	0.37	0.6	-0.1	0.2	0	4.63	0.96
32700.44	2080.0	0.37	0.6	-0.1	0.2	0	4.61	0.94
32700.54	2079.98	0.36	0.6	-0.1	0.2	0	4.61	0.95
32700.63	2079.54	0.34	0.6	-0.1	0.2	0	4.64	0.98
32700.72	2078.57	0.38	0.6	-0.1	0.2	0	4.65	0.98
32700.81	2077.23	0.41	0.6	-0.1	0.2	0	4.69	1.0
32700.94	2075.81	0.42	0.6	-0.1	0.2	0	4.73	0.96
32701.04	2074.46	0.43	0.6	-0.1	0.2	0	4.77	0.8
32701.13	2073.25	0.49	0.6	-0.1	0.1	0	4.82	0.7
32701.22	2072.69	0.54	0.6	-0.1	0.1	0	4.73	0.77
32701.31	2072.54	0.58	0.6	-0.1	0.1	0	4.59	0.76
32701.42	2072.65	0.6	0.6	-0.1	0.1	0	4.54	0.81
32701.53	2073.03	0.6	0.6	-0.1	0.1	0	4.54	0.9
32701.63	2073.39	0.59	0.6	-0.1	0.1	0	4.57	0.99
32701.75	2073.42	0.59	0.6	-0.1	0.1	0	4.61	1.06
32701.87	2073.26	0.6	0.6	-0.1	0.1	0	4.66	1.0
32701.96	2073.48	0.59	0.7	-0.1	0.1	0	4.71	0.89
32702.05	2074.04	0.56	0.7	-0.1	0.1	0	4.77	0.81
32702.14	2074.74	0.54	0.7	-0.1	0.1	0	4.82	0.83
32702.24	2075.31	0.51	0.7	-0.1	0.1	0	4.79	0.7
32702.36	2075.92	0.47	0.7	-0.1	0.1	0	4.77	0.78
32702.46	2076.48	0.42	0.7	-0.1	0.0	0	4.77	0.77
32702.55	2076.96	0.39	0.7	-0.1	0.1	0	4.66	0.66
32702.65	2077.34	0.38	0.7	-0.1	0.1	0	4.54	0.69
32702.78	2077.64	0.4	0.7	-0.1	0.1	0	4.54	0.68
32702.87	2077.84	0.45	0.7	-0.1	0.0	0	4.54	0.77
32702.96	2077.66	0.49	0.7	-0.1	0.0	0	4.59	0.71
32703.05	2076.97	0.54	0.7	-0.1	0.0	0	4.61	0.75
32703.17	2075.88	0.56	0.7	-0.1	0.0	0	4.64	0.71
32703.28	2074.65	0.58	0.7	-0.1	0.0	0	4.62	0.76
32703.37	2073.45	0.61	0.7	-0.1	0.0	0	4.64	0.79
32703.47	2072.35	0.62	0.7	-0.1	0.0	0	4.76	0.92
32703.59	2071.41	0.6	0.7	-0.1	0.0	0	4.85	1.02
32703.7	2070.81	0.57	0.7	-0.1	0.0	0	4.88	1.05
32703.78	2070.47	0.52	0.7	-0.1	0.0	0	4.81	1.0
32703.87	2070.31	0.5	0.7	-0.1	0.0	0	4.86	0.82
32703.96	2069.95	0.49	0.7	-0.1	0.0	0	4.89	0.84
32704.07	2069.68	0.49	0.7	-0.1	0.0	0	4.88	0.73
32704.19	2069.2	0.49	0.7	-0.1	0.0	0	4.89	0.68
32704.28	2068.53	0.48	0.7	-0.1	0.0	0	4.94	0.7
32704.37	2067.97	0.45	0.7	-0.1	0.0	0	4.98	0.71
32704.47	2067.54	0.5	0.7	-0.1	0.0	0	4.98	0.74
32704.6	2067.54	0.54	0.7	-0.1	0.0	0	4.93	0.77
32704.7	2067.82	0.54	0.8	-0.1	0.0	0	4.88	0.83
32704.78	2068.27	0.55	0.8	-0.1	0.0	0	4.86	0.98
32704.87	2068.81	0.57	0.8	-0.1	0.0	0	4.82	1.04
32704.98	2069.23	0.57	0.8	-0.1	0.0	0	4.71	1.12
32705.1	2069.25	0.54	0.8	-0.1	0.0	0	4.64	1.15
32705.2	2068.76	0.5	0.8	-0.1	0.0	0	4.61	1.12
32705.29	2067.75	0.47	0.8	-0.1	0.0	0	4.61	0.99
32705.39	2066.7	0.47	0.8	-0.1	0.0	0	4.64	0.93
32705.52	2065.73	0.47	0.8	-0.1	0.0	0	4.68	0.93
32705.61	2065.09	0.45	0.8	-0.1	0.0	0	4.73	1.02
32705.7	2064.73	0.41	0.8	-0.1	0.1	0	4.75	0.92
